__time,/fmu/out/vehicle_local_position/ax,/fmu/out/vehicle_local_position/ay,/fmu/out/vehicle_local_position/az,/fmu/out/vehicle_local_position/dead_reckoning,/fmu/out/vehicle_local_position/delta_dist_bottom,/fmu/out/vehicle_local_position/delta_heading,/fmu/out/vehicle_local_position/delta_vxy[0],/fmu/out/vehicle_local_position/delta_vxy[1],/fmu/out/vehicle_local_position/delta_vz,/fmu/out/vehicle_local_position/delta_xy[0],/fmu/out/vehicle_local_position/delta_xy[1],/fmu/out/vehicle_local_position/delta_z,/fmu/out/vehicle_local_position/dist_bottom,/fmu/out/vehicle_local_position/dist_bottom_reset_counter,/fmu/out/vehicle_local_position/dist_bottom_sensor_bitfield,/fmu/out/vehicle_local_position/dist_bottom_valid,/fmu/out/vehicle_local_position/dist_bottom_var,/fmu/out/vehicle_local_position/eph,/fmu/out/vehicle_local_position/epv,/fmu/out/vehicle_local_position/evh,/fmu/out/vehicle_local_position/evv,/fmu/out/vehicle_local_position/heading,/fmu/out/vehicle_local_position/heading_good_for_control,/fmu/out/vehicle_local_position/heading_reset_counter,/fmu/out/vehicle_local_position/heading_var,/fmu/out/vehicle_local_position/ref_alt,/fmu/out/vehicle_local_position/ref_lat,/fmu/out/vehicle_local_position/ref_lon,/fmu/out/vehicle_local_position/ref_timestamp,/fmu/out/vehicle_local_position/tilt_var,/fmu/out/vehicle_local_position/timestamp,/fmu/out/vehicle_local_position/timestamp_sample,/fmu/out/vehicle_local_position/unaided_heading,/fmu/out/vehicle_local_position/v_xy_valid,/fmu/out/vehicle_local_position/v_z_valid,/fmu/out/vehicle_local_position/vx,/fmu/out/vehicle_local_position/vxy_reset_counter,/fmu/out/vehicle_local_position/vy,/fmu/out/vehicle_local_position/vz,/fmu/out/vehicle_local_position/vz_reset_counter,/fmu/out/vehicle_local_position/x,/fmu/out/vehicle_local_position/xy_global,/fmu/out/vehicle_local_position/xy_reset_counter,/fmu/out/vehicle_local_position/xy_valid,/fmu/out/vehicle_local_position/y,/fmu/out/vehicle_local_position/z,/fmu/out/vehicle_local_position/z_deriv,/fmu/out/vehicle_local_position/z_global,/fmu/out/vehicle_local_position/z_reset_counter,/fmu/out/vehicle_local_position/z_valid
1764161898.418697,-1.727329373,-0.295558780,0.066839620,0.000000000,-0.251264662,-0.285143584,-0.008502826,-0.010987740,0.006643715,0.004897114,-0.009492125,-0.251264662,10.146956444,3.000000000,0.000000000,0.000000000,2.599312782,0.152013555,0.166766807,0.096122280,0.055593267,0.411931068,1.000000000,19.000000000,0.000294234,0.251355231,47.397971131,8.546163744,4148000.000000000,0.000064891,1764161898395533.000000000,1764161898387533.000000000,-2.204568863,1.000000000,1.000000000,-2.643990755,3.000000000,2.675750494,0.038828257,2.000000000,28.609300613,1.000000000,4.000000000,1.000000000,-5.274199963,-10.005812645,0.016699735,1.000000000,3.000000000,1.000000000
1764161898.425858,-1.698952317,-0.281128019,0.058169473,0.000000000,-0.251264662,-0.285143584,-0.008502826,-0.010987740,0.006643715,0.004897114,-0.009492125,-0.251264662,10.146737099,3.000000000,0.000000000,0.000000000,2.601121426,0.152450323,0.167031333,0.096512049,0.055683561,0.413062483,1.000000000,19.000000000,0.000294267,0.251355231,47.397971131,8.546163744,4148000.000000000,0.000064940,1764161898403533.000000000,1764161898395533.000000000,-2.203383923,1.000000000,1.000000000,-2.658272028,3.000000000,2.673556805,0.039284252,2.000000000,28.587314606,1.000000000,4.000000000,1.000000000,-5.252943993,-10.005754471,0.017080657,1.000000000,3.000000000,1.000000000
1764161898.438236,-1.679615378,-0.280588031,0.060932241,0.000000000,-0.251264662,-0.285143584,-0.008502826,-0.010987740,0.006643715,0.004897114,-0.009492125,-0.251264662,10.147644997,3.000000000,0.000000000,0.000000000,2.602931023,0.151100680,0.166123375,0.095250234,0.055399537,0.414203137,1.000000000,19.000000000,0.000291375,0.251355231,47.397971131,8.546163744,4148000.000000000,0.000064665,1764161898411533.000000000,1764161898403533.000000000,-2.202192068,1.000000000,1.000000000,-2.672369480,3.000000000,2.671367168,0.039753780,2.000000000,28.565252304,1.000000000,4.000000000,1.000000000,-5.231708527,-10.005721092,0.017446458,1.000000000,3.000000000,1.000000000
1764161898.445935,-1.613804221,-0.273858190,0.055762470,0.000000000,-0.251264662,-0.285143584,-0.008502826,-0.010987740,0.006643715,0.004897114,-0.009492125,-0.251264662,10.147181511,3.000000000,0.000000000,0.000000000,2.606553793,0.151963636,0.166649655,0.096018903,0.055579379,0.416566133,1.000000000,19.000000000,0.000291442,0.251355231,47.397971131,8.546163744,4148000.000000000,0.000064764,1764161898427533.000000000,1764161898419533.000000000,-2.199733973,1.000000000,1.000000000,-2.699710131,3.000000000,2.667071819,0.040649813,2.000000000,28.520841599,1.000000000,4.000000000,1.000000000,-5.189274788,-10.005617142,0.018163368,1.000000000,3.000000000,1.000000000
1764161898.458149,-1.586568236,-0.272142440,0.056795307,0.000000000,-0.251264662,-0.285143584,-0.008502826,-0.010987740,0.006643715,0.004897114,-0.009492125,-0.251264662,10.146941185,3.000000000,0.000000000,0.000000000,2.608366728,0.152400166,0.166913986,0.096402481,0.055669017,0.417771369,1.000000000,19.000000000,0.000291475,0.251355231,47.397971131,8.546163744,4148000.000000000,0.000064814,1764161898435533.000000000,1764161898427533.000000000,-2.198484421,1.000000000,1.000000000,-2.713016272,3.000000000,2.664947033,0.041089814,2.000000000,28.498495102,1.000000000,4.000000000,1.000000000,-5.168076515,-10.005548477,0.018527342,1.000000000,3.000000000,1.000000000
1764161898.466810,-1.562768459,-0.267783463,0.052638814,0.000000000,-0.251264662,-0.285143584,-0.008502826,-0.010987740,0.006643715,0.004897114,-0.009492125,-0.251264662,10.147377014,3.000000000,0.000000000,0.000000000,2.610180855,0.151052371,0.166193634,0.095139660,0.055406447,0.418988228,1.000000000,19.000000000,0.000288638,0.251355231,47.397971131,8.546163744,4148000.000000000,0.000064542,1764161898443533.000000000,1764161898435533.000000000,-2.197225809,1.000000000,1.000000000,-2.726095438,3.000000000,2.662858725,0.041487824,2.000000000,28.476083755,1.000000000,4.000000000,1.000000000,-5.146890640,-10.005490303,0.018835185,1.000000000,3.000000000,1.000000000
1764161898.478224,-1.533990860,-0.259799272,0.044987999,0.000000000,-0.251264662,-0.285143584,-0.008502826,-0.010987740,0.006643715,0.004897114,-0.009492125,-0.251264662,10.147128105,3.000000000,0.000000000,0.000000000,2.611995935,0.151481941,0.166456476,0.095517889,0.055495694,0.420222282,1.000000000,19.000000000,0.000288672,0.251355231,47.397971131,8.546163744,4148000.000000000,0.000064591,1764161898451533.000000000,1764161898443533.000000000,-2.195953369,1.000000000,1.000000000,-2.738930225,3.000000000,2.660832882,0.041825917,2.000000000,28.453582764,1.000000000,4.000000000,1.000000000,-5.125717163,-10.005420685,0.019092236,1.000000000,3.000000000,1.000000000
1764161898.486741,-1.465223312,-0.249780700,0.051529143,0.000000000,-0.251264662,-0.285143584,-0.008502826,-0.010987740,0.006643715,0.004897114,-0.009492125,-0.251264662,10.146688461,3.000000000,0.000000000,0.000000000,2.615629435,0.152351066,0.166796520,0.096272983,0.055651534,0.422740042,1.000000000,19.000000000,0.000288739,0.251355231,47.397971131,8.546163744,4148000.000000000,0.000064690,1764161898467533.000000000,1764161898459533.000000000,-2.193365097,1.000000000,1.000000000,-2.763703585,3.000000000,2.656883001,0.042633656,2.000000000,28.408319473,1.000000000,4.000000000,1.000000000,-5.083404064,-10.005250931,0.019761659,1.000000000,3.000000000,1.000000000
1764161898.499279,-1.440608621,-0.250506192,0.051228326,0.000000000,-0.251264662,-0.285143584,-0.008502826,-0.010987740,0.006643715,0.004897114,-0.009492125,-0.251264662,10.147419930,3.000000000,0.000000000,0.000000000,2.617447853,0.151005149,0.166078061,0.095010839,0.055388890,0.424023658,1.000000000,19.000000000,0.000285963,0.251355231,47.397971131,8.546163744,4148000.000000000,0.000064421,1764161898475533.000000000,1764161898467533.000000000,-2.192049503,1.000000000,1.000000000,-2.775720596,3.000000000,2.654935837,0.043008402,2.000000000,28.385591507,1.000000000,4.000000000,1.000000000,-5.062255859,-10.005183220,0.020045161,1.000000000,3.000000000,1.000000000
1764161898.506599,-1.407075286,-0.235941932,0.044866461,0.000000000,-0.251264662,-0.285143584,-0.008502826,-0.010987740,0.006643715,0.004897114,-0.009492125,-0.251264662,10.147152901,3.000000000,0.000000000,0.000000000,2.619267225,0.151434451,0.166340694,0.095383443,0.055477537,0.425326854,1.000000000,19.000000000,0.000285997,0.251355231,47.397971131,8.546163744,4148000.000000000,0.000064470,1764161898483533.000000000,1764161898475533.000000000,-2.190717697,1.000000000,1.000000000,-2.787457466,3.000000000,2.653104067,0.043333791,2.000000000,28.362781525,1.000000000,4.000000000,1.000000000,-5.041119099,-10.005104065,0.020288551,1.000000000,3.000000000,1.000000000
1764161898.519386,-1.352269411,-0.232515410,0.045455523,0.000000000,-0.251264662,-0.285143584,-0.008502826,-0.010987740,0.006643715,0.004897114,-0.009492125,-0.251264662,10.146603584,3.000000000,0.000000000,0.000000000,2.622909307,0.152303040,0.166868344,0.096126169,0.055654138,0.427983880,1.000000000,19.000000000,0.000286066,0.251355231,47.397971131,8.546163744,4148000.000000000,0.000064569,1764161898499533.000000000,1764161898491533.000000000,-2.188009739,1.000000000,1.000000000,-2.810212374,3.000000000,2.649501324,0.044016711,2.000000000,28.316923141,1.000000000,4.000000000,1.000000000,-4.998878002,-10.004915237,0.020833954,1.000000000,3.000000000,1.000000000
1764161898.526646,-1.323255658,-0.217441782,0.050719824,0.000000000,-0.251264662,-0.285143584,-0.008502826,-0.010987740,0.006643715,0.004897114,-0.009492125,-0.251264662,10.147233963,3.000000000,0.000000000,0.000000000,2.624732018,0.150959000,0.166148737,0.094864972,0.055390742,0.429342866,1.000000000,19.000000000,0.000283356,0.251355231,47.397971131,8.546163744,4148000.000000000,0.000064303,1764161898507613.000000000,1764161898499613.000000000,-2.186628103,1.000000000,1.000000000,-2.821190119,3.000000000,2.647818804,0.044375680,2.000000000,28.293928146,1.000000000,4.000000000,1.000000000,-4.977765083,-10.004834175,0.021105925,1.000000000,3.000000000,1.000000000
1764161898.539057,-1.284320474,-0.211337239,0.043545846,0.000000000,-0.251264662,-0.285143584,-0.008502826,-0.010987740,0.006643715,0.004897114,-0.009492125,-0.251264662,10.146950722,3.000000000,0.000000000,0.000000000,2.626555443,0.151388019,0.166411459,0.095230877,0.055478584,0.430718690,1.000000000,19.000000000,0.000283390,0.251355231,47.397971131,8.546163744,4148000.000000000,0.000064352,1764161898515613.000000000,1764161898507613.000000000,-2.185234785,1.000000000,1.000000000,-2.831846952,3.000000000,2.646183491,0.044679031,2.000000000,28.270858765,1.000000000,4.000000000,1.000000000,-4.956661701,-10.004742622,0.021331396,1.000000000,3.000000000,1.000000000
1764161898.547729,-1.260770202,-0.210619405,0.042010095,0.000000000,-0.251264662,-0.285143584,-0.008502826,-0.010987740,0.006643715,0.004897114,-0.009492125,-0.251264662,10.146661758,3.000000000,0.000000000,0.000000000,2.628380060,0.151820347,0.166674972,0.095596164,0.055566166,0.432104647,1.000000000,19.000000000,0.000283425,0.251355231,47.397971131,8.546163744,4148000.000000000,0.000064401,1764161898523613.000000000,1764161898515613.000000000,-2.183833122,1.000000000,1.000000000,-2.842306376,3.000000000,2.644552231,0.044971805,2.000000000,28.247714996,1.000000000,4.000000000,1.000000000,-4.935568810,-10.004641533,0.021555131,1.000000000,3.000000000,1.000000000
1764161898.558993,-1.231207013,-0.205198035,0.036305279,0.000000000,-0.251264662,-0.285143584,-0.008502826,-0.010987740,0.006643715,0.004897114,-0.009492125,-0.251264662,10.146581650,3.000000000,0.000000000,0.000000000,2.630205631,0.152255967,0.166751429,0.095960796,0.055631440,0.433511764,1.000000000,19.000000000,0.000283460,0.251355231,47.397971131,8.546163744,4148000.000000000,0.000064451,1764161898531613.000000000,1764161898523613.000000000,-2.182411671,1.000000000,1.000000000,-2.852520466,3.000000000,2.642963171,0.045219235,2.000000000,28.224500656,1.000000000,4.000000000,1.000000000,-4.914485455,-10.004537582,0.021735113,1.000000000,3.000000000,1.000000000
1764161898.567982,-1.201158285,-0.194739923,0.042738389,0.000000000,-0.251264662,-0.285143584,-0.008502826,-0.010987740,0.006643715,0.004897114,-0.009492125,-0.251264662,10.147236824,3.000000000,0.000000000,0.000000000,2.632032156,0.150913835,0.166033685,0.094702095,0.055368070,0.434933424,1.000000000,19.000000000,0.000280821,0.251355231,47.397971131,8.546163744,4148000.000000000,0.000064187,1764161898539613.000000000,1764161898531613.000000000,-2.180977345,1.000000000,1.000000000,-2.862426519,3.000000000,2.641471148,0.045501426,2.000000000,28.201269150,1.000000000,4.000000000,1.000000000,-4.893393993,-10.004453659,0.021926098,1.000000000,3.000000000,1.000000000
1764161898.579831,-1.134077191,-0.188269496,0.046038996,0.000000000,-0.251264662,-0.285143584,-0.008502826,-0.010987740,0.006643715,0.004897114,-0.009492125,-0.251264662,10.146637917,3.000000000,0.000000000,0.000000000,2.635688066,0.151774585,0.166559517,0.095421456,0.055541970,0.437827855,1.000000000,19.000000000,0.000280892,0.251355231,47.397971131,8.546163744,4148000.000000000,0.000064285,1764161898555613.000000000,1764161898547613.000000000,-2.178069115,1.000000000,1.000000000,-2.881375074,3.000000000,2.638542414,0.046100531,2.000000000,28.154603958,1.000000000,4.000000000,1.000000000,-4.851238728,-10.004256248,0.022370471,1.000000000,3.000000000,1.000000000
1764161898.587319,-1.097935915,-0.186176002,0.034808643,0.000000000,-0.251264662,-0.285143584,-0.008502826,-0.010987740,0.006643715,0.004897114,-0.009492125,-0.251264662,10.146332741,3.000000000,0.000000000,0.000000000,2.637517452,0.152209878,0.166823626,0.095780276,0.055628616,0.439301103,1.000000000,19.000000000,0.000280927,0.251355231,47.397971131,8.546163744,4148000.000000000,0.000064335,1764161898563613.000000000,1764161898555613.000000000,-2.176590919,1.000000000,1.000000000,-2.890434980,3.000000000,2.637113333,0.046325248,2.000000000,28.131174088,1.000000000,4.000000000,1.000000000,-4.830175400,-10.004142761,0.022531051,1.000000000,3.000000000,1.000000000
1764161898.600510,-1.067652583,-0.178078786,0.029192770,0.000000000,-0.251264662,-0.285143584,-0.008502826,-0.010987740,0.006643715,0.004897114,-0.009492125,-0.251264662,10.146023750,3.000000000,0.000000000,0.000000000,2.639347792,0.152648494,0.167088524,0.096138053,0.055714976,0.440793008,1.000000000,19.000000000,0.000280962,0.251355231,47.397971131,8.546163744,4148000.000000000,0.000064384,1764161898571613.000000000,1764161898563613.000000000,-2.175095558,1.000000000,1.000000000,-2.899245977,3.000000000,2.635747433,0.046506889,2.000000000,28.107679367,1.000000000,4.000000000,1.000000000,-4.809121609,-10.004019737,0.022656986,1.000000000,3.000000000,1.000000000
1764161898.607476,-1.039063215,-0.171453252,0.027152242,0.000000000,-0.251264662,-0.285143584,-0.008502826,-0.010987740,0.006643715,0.004897114,-0.009492125,-0.251264662,10.146815300,3.000000000,0.000000000,0.000000000,2.641179085,0.151289821,0.166364968,0.094862238,0.055448502,0.442294419,1.000000000,19.000000000,0.000278375,0.251355231,47.397971131,8.546163744,4148000.000000000,0.000064118,1764161898579613.000000000,1764161898571613.000000000,-2.173591852,1.000000000,1.000000000,-2.907747984,3.000000000,2.634463787,0.046651885,2.000000000,28.084197998,1.000000000,4.000000000,1.000000000,-4.788043499,-10.003924370,0.022716954,1.000000000,3.000000000,1.000000000
1764161898.620416,-0.968900859,-0.159359306,0.030137131,0.000000000,-0.251264662,-0.285143584,-0.008502826,-0.010987740,0.006643715,0.004897114,-0.009492125,-0.251264662,10.146430969,3.000000000,0.000000000,0.000000000,2.644844055,0.152156174,0.166705415,0.095568612,0.055598527,0.445347428,1.000000000,19.000000000,0.000278446,0.251355231,47.397971131,8.546163744,4148000.000000000,0.000064216,1764161898595613.000000000,1764161898587613.000000000,-2.170543909,1.000000000,1.000000000,-2.923898458,3.000000000,2.632020473,0.047079097,2.000000000,28.037057877,1.000000000,4.000000000,1.000000000,-4.745914936,-10.003719330,0.022985874,1.000000000,3.000000000,1.000000000
1764161898.627598,-0.940143049,-0.150509432,0.036322042,0.000000000,-0.251264662,-0.285143584,-0.008502826,-0.010987740,0.006643715,0.004897114,-0.009492125,-0.251264662,10.146113396,3.000000000,0.000000000,0.000000000,2.646677971,0.152594268,0.166970089,0.095920801,0.055684160,0.446902096,1.000000000,19.000000000,0.000278482,0.251355231,47.397971131,8.546163744,4148000.000000000,0.000064266,1764161898603613.000000000,1764161898595613.000000000,-2.168993235,1.000000000,1.000000000,-2.931596279,3.000000000,2.630897045,0.047302771,2.000000000,28.013404846,1.000000000,4.000000000,1.000000000,-4.724862576,-10.003603935,0.023143843,1.000000000,3.000000000,1.000000000
1764161898.639960,-0.873441756,-0.144164592,0.027526634,0.000000000,-0.251264662,-0.285143584,-0.008502826,-0.010987740,0.006643715,0.004897114,-0.009492125,-0.251264662,10.146600723,3.000000000,0.000000000,0.000000000,2.650348425,0.151669219,0.166511625,0.094997160,0.055503204,0.450045496,1.000000000,19.000000000,0.000276015,0.251355231,47.397971131,8.546163744,4148000.000000000,0.000064052,1764161898619613.000000000,1764161898611613.000000000,-2.165864468,1.000000000,1.000000000,-2.945971966,3.000000000,2.628769636,0.047613196,2.000000000,27.966100693,1.000000000,4.000000000,1.000000000,-4.682710648,-10.003416061,0.023273103,1.000000000,3.000000000,1.000000000
